onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
30.496094	0.5	constant	1	red	3	180	False	False	correct_rejection	n/a
30.983398	0.5	constant	2	red	3	195	False	False	correct_rejection	n/a
31.483398	0.5	constant	3	red	3	210	False	False	correct_rejection	n/a
31.983398	0.5	constant	4	red	3	225	False	False	correct_rejection	n/a
32.999023	0.5	constant	1	green	1	250	False	False	correct_rejection	n/a
33.483398	0.5	constant	2	green	1	230	False	False	correct_rejection	n/a
33.983398	0.5	constant	3	green	1	210	False	False	correct_rejection	n/a
34.483398	0.5	constant	4	green	1	190	False	False	correct_rejection	n/a
35.50293	0.5	neutral-shape	1	green	2	250	False	False	correct_rejection	n/a
36.0	0.5	neutral-shape	2	green	4	230	False	False	correct_rejection	n/a
36.5	0.5	neutral-shape	3	green	3	210	False	False	correct_rejection	n/a
37.0	0.5	neutral-shape	4	green	1	190	False	False	correct_rejection	n/a
38.016602	0.5	violation-colour	1	red	3	250	False	False	correct_rejection	n/a
38.516602	0.5	violation-colour	2	red	3	230	False	False	correct_rejection	n/a
39.016602	0.5	violation-colour	3	red	3	210	False	False	correct_rejection	n/a
39.516602	0.5	violation-colour	4	yellow	3	190	False	False	correct_rejection	n/a
40.532227	0.5	neutral-shape	1	red	1	180	False	False	correct_rejection	n/a
41.016602	0.5	neutral-shape	2	red	4	195	False	False	correct_rejection	n/a
41.516602	0.5	neutral-shape	3	red	3	210	False	False	correct_rejection	n/a
42.016602	0.5	neutral-shape	4	red	1	225	False	False	correct_rejection	n/a
43.032227	0.5	violation-colour	1	blue	2	180	True	True	hit	0.500767873484
43.516602	0.5	violation-colour	2	blue	2	195	True	False	hit	n/a
44.016602	0.5	violation-colour	3	blue	2	210	True	False	hit	n/a
44.516602	0.5	violation-colour	4	yellow	2	225	True	False	hit	n/a
45.532227	0.5	constant	1	green	4	250	False	False	correct_rejection	n/a
46.016602	0.5	constant	2	green	4	230	False	False	correct_rejection	n/a
46.516602	0.5	constant	3	green	4	210	False	False	correct_rejection	n/a
47.016602	0.5	constant	4	green	4	190	False	False	correct_rejection	n/a
48.032227	0.5	neutral-colour	1	yellow	1	180	False	False	correct_rejection	n/a
48.516602	0.5	neutral-colour	2	green	1	195	False	False	correct_rejection	n/a
49.016602	0.5	neutral-colour	3	blue	1	210	False	False	correct_rejection	n/a
49.516602	0.5	neutral-colour	4	green	1	225	False	False	correct_rejection	n/a
50.53125	0.5	neutral-colour	1	green	3	250	False	False	correct_rejection	n/a
51.016602	0.5	neutral-colour	2	yellow	3	230	False	False	correct_rejection	n/a
51.516602	0.5	neutral-colour	3	blue	3	210	False	False	correct_rejection	n/a
52.016602	0.5	neutral-colour	4	green	3	190	False	False	correct_rejection	n/a
53.032227	0.5	violation-orientation	1	yellow	4	250	False	False	correct_rejection	n/a
53.516602	0.5	violation-orientation	2	yellow	4	230	False	False	correct_rejection	n/a
54.015625	0.5	violation-orientation	3	yellow	4	210	False	False	correct_rejection	n/a
54.515625	0.5	violation-orientation	4	yellow	4	225	False	False	correct_rejection	n/a
55.53125	0.5	violation-shape	1	red	4	250	False	False	correct_rejection	n/a
56.015625	0.5	violation-shape	2	red	4	230	False	False	correct_rejection	n/a
56.515625	0.5	violation-shape	3	red	4	210	False	False	correct_rejection	n/a
