onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
30.957031	0.5	violation-shape	1	yellow	4	70	False	False	correct_rejection	n/a
31.446289	0.5	violation-shape	2	yellow	4	55	False	False	correct_rejection	n/a
31.946289	0.5	violation-shape	3	yellow	4	40	False	False	correct_rejection	n/a
32.446289	0.5	violation-shape	4	yellow	3	25	False	False	correct_rejection	n/a
33.475586	0.5	constant	1	red	4	0	True	False	hit	n/a
33.962891	0.5	constant	2	red	4	20	True	True	hit	0.583491327998
34.462891	0.5	constant	3	red	4	40	True	False	hit	n/a
34.962891	0.5	constant	4	red	4	60	True	False	hit	n/a
35.984375	0.5	violation-orientation	1	yellow	4	70	False	False	correct_rejection	n/a
36.479492	0.5	violation-orientation	2	yellow	4	55	False	False	correct_rejection	n/a
36.979492	0.5	violation-orientation	3	yellow	4	40	False	False	correct_rejection	n/a
37.479492	0.5	violation-orientation	4	yellow	4	60	False	False	correct_rejection	n/a
38.509766	0.5	neutral-shape	1	red	2	70	False	False	correct_rejection	n/a
38.996094	0.5	neutral-shape	2	red	4	55	False	False	correct_rejection	n/a
39.496094	0.5	neutral-shape	3	red	3	40	False	False	correct_rejection	n/a
39.996094	0.5	neutral-shape	4	red	1	25	False	False	correct_rejection	n/a
41.014648	0.5	constant	1	yellow	4	70	False	False	correct_rejection	n/a
41.512695	0.5	constant	2	yellow	4	55	False	False	correct_rejection	n/a
42.012695	0.5	constant	3	yellow	4	40	False	False	correct_rejection	n/a
42.512695	0.5	constant	4	yellow	4	25	False	False	correct_rejection	n/a
43.541992	0.5	constant	1	yellow	1	0	False	False	correct_rejection	n/a
44.029297	0.5	constant	2	yellow	1	20	False	False	correct_rejection	n/a
44.529297	0.5	constant	3	yellow	1	40	False	False	correct_rejection	n/a
45.029297	0.5	constant	4	yellow	1	60	False	False	correct_rejection	n/a
46.05957	0.5	constant	1	red	1	0	False	False	correct_rejection	n/a
46.545898	0.5	constant	2	red	1	20	False	False	correct_rejection	n/a
