onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
254.860352	0.5	violation-orientation	3	yellow	2	40	False	False	correct_rejection	n/a
255.360352	0.5	violation-orientation	4	yellow	2	25	False	False	correct_rejection	n/a
256.375977	0.5	violation-orientation	1	yellow	4	70	False	False	correct_rejection	n/a
256.860352	0.5	violation-orientation	2	yellow	4	55	False	False	correct_rejection	n/a
257.360352	0.5	violation-orientation	3	yellow	4	40	False	False	correct_rejection	n/a
257.860352	0.5	violation-orientation	4	yellow	4	60	False	False	correct_rejection	n/a
258.875	0.5	violation-colour	1	blue	4	70	False	False	correct_rejection	n/a
259.360352	0.5	violation-colour	2	blue	4	55	False	False	correct_rejection	n/a
259.860352	0.5	violation-colour	3	blue	4	40	False	False	correct_rejection	n/a
260.360352	0.5	violation-colour	4	red	4	25	False	False	correct_rejection	n/a
261.375977	0.5	constant	1	red	4	0	False	False	correct_rejection	n/a
261.860352	0.5	constant	2	red	4	20	False	False	correct_rejection	n/a
262.360352	0.5	constant	3	red	4	40	False	False	correct_rejection	n/a
262.860352	0.5	constant	4	red	4	60	False	False	correct_rejection	n/a
263.876953	0.5	neutral-shape	1	red	1	70	False	False	correct_rejection	n/a
264.360352	0.5	neutral-shape	2	red	3	55	False	False	correct_rejection	n/a
264.860352	0.5	neutral-shape	3	red	4	40	False	False	correct_rejection	n/a
265.360352	0.5	neutral-shape	4	red	3	25	False	False	correct_rejection	n/a
266.375	0.5	neutral-colour	1	red	3	70	False	False	correct_rejection	n/a
266.860352	0.5	neutral-colour	2	green	3	55	False	False	correct_rejection	n/a
267.360352	0.5	neutral-colour	3	blue	3	40	False	False	correct_rejection	n/a
267.860352	0.5	neutral-colour	4	yellow	3	25	False	False	correct_rejection	n/a
