onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
32.279297	0.5	violation-colour	1	blue	3	0	False	False	correct_rejection	n/a
32.764648	0.5	violation-colour	2	blue	3	20	False	False	correct_rejection	n/a
33.264648	0.5	violation-colour	3	blue	3	40	False	False	correct_rejection	n/a
33.764648	0.5	violation-colour	4	red	3	60	False	False	correct_rejection	n/a
34.783203	0.5	neutral-shape	1	yellow	2	0	False	False	correct_rejection	n/a
35.28125	0.5	neutral-shape	2	yellow	4	20	False	False	correct_rejection	n/a
35.78125	0.5	neutral-shape	3	yellow	1	40	False	False	correct_rejection	n/a
36.28125	0.5	neutral-shape	4	yellow	2	60	False	False	correct_rejection	n/a
37.298828	0.5	violation-shape	1	blue	3	70	True	True	hit	0.682647552108
37.797852	0.5	violation-shape	2	blue	3	55	True	False	hit	n/a
38.297852	0.5	violation-shape	3	blue	3	40	True	False	hit	n/a
38.797852	0.5	violation-shape	4	blue	2	25	True	False	hit	n/a
39.814453	0.5	constant	1	red	3	0	False	False	correct_rejection	n/a
40.297852	0.5	constant	2	red	3	20	False	False	correct_rejection	n/a
40.797852	0.5	constant	3	red	3	40	False	False	correct_rejection	n/a
41.297852	0.5	constant	4	red	3	60	False	False	correct_rejection	n/a
42.314453	0.5	neutral-colour	1	green	2	70	False	False	correct_rejection	n/a
42.797852	0.5	neutral-colour	2	red	2	55	False	False	correct_rejection	n/a
43.297852	0.5	neutral-colour	3	blue	2	40	False	False	correct_rejection	n/a
43.797852	0.5	neutral-colour	4	green	2	25	False	False	correct_rejection	n/a
44.813477	0.5	constant	1	blue	4	0	False	False	correct_rejection	n/a
45.297852	0.5	constant	2	blue	4	20	False	False	correct_rejection	n/a
45.797852	0.5	constant	3	blue	4	40	False	False	correct_rejection	n/a
46.297852	0.5	constant	4	blue	4	60	False	False	correct_rejection	n/a
47.313477	0.5	constant	1	red	2	0	False	False	correct_rejection	n/a
47.797852	0.5	constant	2	red	2	20	False	False	correct_rejection	n/a
48.297852	0.5	constant	3	red	2	40	False	False	correct_rejection	n/a
48.797852	0.5	constant	4	red	2	60	False	False	correct_rejection	n/a
49.81543	0.5	violation-orientation	1	green	1	70	False	False	correct_rejection	n/a
50.314453	0.5	violation-orientation	2	green	1	55	False	False	correct_rejection	n/a
50.814453	0.5	violation-orientation	3	green	1	40	False	False	correct_rejection	n/a
51.314453	0.5	violation-orientation	4	green	1	60	False	False	correct_rejection	n/a
52.330078	0.5	constant	1	blue	3	70	False	False	correct_rejection	n/a
52.814453	0.5	constant	2	blue	3	55	False	False	correct_rejection	n/a
53.314453	0.5	constant	3	blue	3	40	False	False	correct_rejection	n/a
53.814453	0.5	constant	4	blue	3	25	False	False	correct_rejection	n/a
54.830078	0.5	violation-shape	1	green	4	70	True	False	hit	n/a
55.314453	0.5	violation-shape	2	green	4	55	True	False	hit	n/a
55.814453	0.5	violation-shape	3	green	4	40	True	True	hit	0.450213887962
56.314453	0.5	violation-shape	4	green	3	25	True	False	hit	n/a
57.331055	0.5	violation-orientation	1	green	2	0	False	False	correct_rejection	n/a
57.814453	0.5	violation-orientation	2	green	2	20	False	False	correct_rejection	n/a
58.314453	0.5	violation-orientation	3	green	2	40	False	False	correct_rejection	n/a
58.814453	0.5	violation-orientation	4	green	2	25	False	False	correct_rejection	n/a
59.829102	0.5	constant	1	blue	2	0	False	False	correct_rejection	n/a
60.314453	0.5	constant	2	blue	2	20	False	False	correct_rejection	n/a
60.814453	0.5	constant	3	blue	2	40	False	False	correct_rejection	n/a
61.314453	0.5	constant	4	blue	2	60	False	False	correct_rejection	n/a
62.329102	0.5	violation-orientation	1	yellow	3	70	False	False	correct_rejection	n/a
62.814453	0.5	violation-orientation	2	yellow	3	55	False	False	correct_rejection	n/a
63.314453	0.5	violation-orientation	3	yellow	3	40	False	False	correct_rejection	n/a
63.814453	0.5	violation-orientation	4	yellow	3	60	False	False	correct_rejection	n/a
64.831055	0.5	neutral-shape	1	red	2	70	False	False	correct_rejection	n/a
65.331055	0.5	neutral-shape	2	red	1	55	False	False	correct_rejection	n/a
65.831055	0.5	neutral-shape	3	red	4	40	False	False	correct_rejection	n/a
66.331055	0.5	neutral-shape	4	red	2	25	False	False	correct_rejection	n/a
67.34668	0.5	constant	1	blue	4	70	False	False	correct_rejection	n/a
67.831055	0.5	constant	2	blue	4	55	False	False	correct_rejection	n/a
68.331055	0.5	constant	3	blue	4	40	False	False	correct_rejection	n/a
68.831055	0.5	constant	4	blue	4	25	False	False	correct_rejection	n/a
69.845703	0.5	violation-orientation	1	yellow	3	70	False	False	correct_rejection	n/a
70.330078	0.5	violation-orientation	2	yellow	3	55	False	False	correct_rejection	n/a
70.830078	0.5	violation-orientation	3	yellow	3	40	False	False	correct_rejection	n/a
71.330078	0.5	violation-orientation	4	yellow	3	60	False	False	correct_rejection	n/a
72.347656	0.5	neutral-colour	1	yellow	1	0	False	False	correct_rejection	n/a
72.84668	0.5	neutral-colour	2	red	1	20	False	False	correct_rejection	n/a
73.34668	0.5	neutral-colour	3	green	1	40	False	False	correct_rejection	n/a
73.84668	0.5	neutral-colour	4	red	1	60	False	False	correct_rejection	n/a
74.863281	0.5	constant	1	yellow	3	70	False	False	correct_rejection	n/a
75.34668	0.5	constant	2	yellow	3	55	False	False	correct_rejection	n/a
75.84668	0.5	constant	3	yellow	3	40	False	False	correct_rejection	n/a
