onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
30.640625	0.5	neutral-colour	1	red	4	0	False	False	correct_rejection	n/a
31.12793	0.5	neutral-colour	2	green	4	20	False	False	correct_rejection	n/a
31.62793	0.5	neutral-colour	3	blue	4	40	False	False	correct_rejection	n/a
32.12793	0.5	neutral-colour	4	red	4	60	False	False	correct_rejection	n/a
33.143555	0.5	violation-orientation	1	green	3	70	False	False	correct_rejection	n/a
33.62793	0.5	violation-orientation	2	green	3	55	False	False	correct_rejection	n/a
34.12793	0.5	violation-orientation	3	green	3	40	False	False	correct_rejection	n/a
34.62793	0.5	violation-orientation	4	green	3	60	False	False	correct_rejection	n/a
35.646484	0.5	constant	1	blue	3	0	False	False	correct_rejection	n/a
36.144531	0.5	constant	2	blue	3	20	False	False	correct_rejection	n/a
36.644531	0.5	constant	3	blue	3	40	False	False	correct_rejection	n/a
37.144531	0.5	constant	4	blue	3	60	False	False	correct_rejection	n/a
38.161133	0.5	violation-orientation	1	green	3	0	False	False	correct_rejection	n/a
38.661133	0.5	violation-orientation	2	green	3	20	False	False	correct_rejection	n/a
39.161133	0.5	violation-orientation	3	green	3	40	False	False	correct_rejection	n/a
39.661133	0.5	violation-orientation	4	green	3	25	False	False	correct_rejection	n/a
40.677734	0.5	violation-orientation	1	red	3	0	False	False	false_alarm	n/a
41.161133	0.5	violation-orientation	2	red	3	20	False	False	false_alarm	n/a
41.661133	0.5	violation-orientation	3	red	3	40	False	False	false_alarm	n/a
42.161133	0.5	violation-orientation	4	red	3	25	False	False	false_alarm	n/a
43.177734	0.5	constant	1	green	1	0	False	False	correct_rejection	n/a
43.677734	0.5	constant	2	green	1	20	False	False	correct_rejection	n/a
44.177734	0.5	constant	3	green	1	40	False	False	correct_rejection	n/a
44.677734	0.5	constant	4	green	1	60	False	False	correct_rejection	n/a
45.694336	0.5	neutral-shape	1	blue	2	70	False	False	correct_rejection	n/a
46.194336	0.5	neutral-shape	2	blue	4	55	False	False	correct_rejection	n/a
46.694336	0.5	neutral-shape	3	blue	3	40	False	False	correct_rejection	n/a
47.194336	0.5	neutral-shape	4	blue	4	25	False	False	correct_rejection	n/a
48.209961	0.5	constant	1	green	3	0	True	True	miss	0.0
48.694336	0.5	constant	2	green	3	20	True	False	miss	n/a
49.194336	0.5	constant	3	green	3	40	True	False	miss	n/a
49.694336	0.5	constant	4	green	3	60	True	False	miss	n/a
50.709961	0.5	violation-orientation	1	green	4	0	False	False	correct_rejection	n/a
51.194336	0.5	violation-orientation	2	green	4	20	False	False	correct_rejection	n/a
51.694336	0.5	violation-orientation	3	green	4	40	False	False	correct_rejection	n/a
