onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
31.539062	0.5	violation-shape	1	blue	4	180	True	False	hit	n/a
32.026367	0.5	violation-shape	2	blue	4	195	True	True	hit	0.466821887996
32.526367	0.5	violation-shape	3	blue	4	210	True	False	hit	n/a
33.026367	0.5	violation-shape	4	blue	2	225	True	False	hit	n/a
34.042969	0.5	neutral-colour	1	blue	2	250	False	False	correct_rejection	n/a
34.526367	0.5	neutral-colour	2	red	2	230	False	False	correct_rejection	n/a
35.026367	0.5	neutral-colour	3	green	2	210	False	False	correct_rejection	n/a
35.526367	0.5	neutral-colour	4	blue	2	190	False	False	correct_rejection	n/a
36.545898	0.5	violation-shape	1	yellow	1	180	False	False	correct_rejection	n/a
37.042969	0.5	violation-shape	2	yellow	1	195	False	False	correct_rejection	n/a
37.542969	0.5	violation-shape	3	yellow	1	210	False	False	correct_rejection	n/a
38.042969	0.5	violation-shape	4	yellow	3	225	False	False	correct_rejection	n/a
39.060547	0.5	violation-shape	1	red	1	250	False	False	correct_rejection	n/a
39.55957	0.5	violation-shape	2	red	1	230	False	False	correct_rejection	n/a
40.05957	0.5	violation-shape	3	red	1	210	False	False	correct_rejection	n/a
40.55957	0.5	violation-shape	4	red	2	190	False	False	correct_rejection	n/a
41.576172	0.5	violation-shape	1	red	1	180	False	False	correct_rejection	n/a
42.05957	0.5	violation-shape	2	red	1	195	False	False	correct_rejection	n/a
42.55957	0.5	violation-shape	3	red	1	210	False	False	correct_rejection	n/a
43.05957	0.5	violation-shape	4	red	2	225	False	False	correct_rejection	n/a
44.077148	0.5	violation-colour	1	yellow	1	250	False	False	correct_rejection	n/a
44.576172	0.5	violation-colour	2	yellow	1	230	False	False	correct_rejection	n/a
45.076172	0.5	violation-colour	3	yellow	1	210	False	False	correct_rejection	n/a
45.576172	0.5	violation-colour	4	red	1	190	False	False	correct_rejection	n/a
46.59375	0.5	constant	1	blue	1	250	False	False	correct_rejection	n/a
47.092773	0.5	constant	2	blue	1	230	False	False	correct_rejection	n/a
47.592773	0.5	constant	3	blue	1	210	False	False	correct_rejection	n/a
48.092773	0.5	constant	4	blue	1	190	False	False	correct_rejection	n/a
49.108398	0.5	violation-orientation	1	yellow	1	180	False	False	correct_rejection	n/a
49.592773	0.5	violation-orientation	2	yellow	1	195	False	False	correct_rejection	n/a
50.092773	0.5	violation-orientation	3	yellow	1	210	False	False	correct_rejection	n/a
50.592773	0.5	violation-orientation	4	yellow	1	190	False	False	correct_rejection	n/a
51.610352	0.5	constant	1	green	1	180	False	False	correct_rejection	n/a
52.109375	0.5	constant	2	green	1	195	False	False	correct_rejection	n/a
52.609375	0.5	constant	3	green	1	210	False	False	correct_rejection	n/a
53.109375	0.5	constant	4	green	1	225	False	False	correct_rejection	n/a
54.126953	0.5	constant	1	red	3	250	False	False	correct_rejection	n/a
54.625977	0.5	constant	2	red	3	230	False	False	correct_rejection	n/a
55.125977	0.5	constant	3	red	3	210	False	False	correct_rejection	n/a
55.625977	0.5	constant	4	red	3	190	False	False	correct_rejection	n/a
56.641602	0.5	violation-shape	1	green	2	250	False	False	correct_rejection	n/a
57.125977	0.5	violation-shape	2	green	2	230	False	False	correct_rejection	n/a
57.625977	0.5	violation-shape	3	green	2	210	False	False	correct_rejection	n/a
58.125977	0.5	violation-shape	4	green	3	190	False	False	correct_rejection	n/a
59.142578	0.5	violation-colour	1	blue	4	180	False	False	correct_rejection	n/a
59.625977	0.5	violation-colour	2	blue	4	195	False	False	correct_rejection	n/a
60.125977	0.5	violation-colour	3	blue	4	210	False	False	correct_rejection	n/a
60.625977	0.5	violation-colour	4	red	4	225	False	False	correct_rejection	n/a
61.643555	0.5	constant	1	red	3	180	False	False	correct_rejection	n/a
62.142578	0.5	constant	2	red	3	195	False	False	correct_rejection	n/a
62.642578	0.5	constant	3	red	3	210	False	False	correct_rejection	n/a
63.142578	0.5	constant	4	red	3	225	False	False	correct_rejection	n/a
64.158203	0.5	violation-shape	1	green	1	250	False	False	correct_rejection	n/a
64.642578	0.5	violation-shape	2	green	1	230	False	False	correct_rejection	n/a
65.142578	0.5	violation-shape	3	green	1	210	False	False	correct_rejection	n/a
65.642578	0.5	violation-shape	4	green	4	190	False	False	correct_rejection	n/a
66.65918	0.5	violation-orientation	1	red	4	250	False	False	correct_rejection	n/a
67.142578	0.5	violation-orientation	2	red	4	230	False	False	correct_rejection	n/a
67.642578	0.5	violation-orientation	3	red	4	210	False	False	correct_rejection	n/a
68.142578	0.5	violation-orientation	4	red	4	225	False	False	correct_rejection	n/a
69.15918	0.5	neutral-colour	1	green	4	180	True	True	hit	0.449914111989
69.65918	0.5	neutral-colour	2	blue	4	195	True	False	hit	n/a
70.15918	0.5	neutral-colour	3	red	4	210	True	False	hit	n/a
70.65918	0.5	neutral-colour	4	yellow	4	225	True	False	hit	n/a
71.674805	0.5	violation-orientation	1	red	4	180	False	False	correct_rejection	n/a
72.158203	0.5	violation-orientation	2	red	4	195	False	False	correct_rejection	n/a
72.658203	0.5	violation-orientation	3	red	4	210	False	False	correct_rejection	n/a
73.158203	0.5	violation-orientation	4	red	4	190	False	False	correct_rejection	n/a
74.174805	0.5	violation-shape	1	green	1	180	True	True	hit	0.401181696216
74.658203	0.5	violation-shape	2	green	1	195	True	False	hit	n/a
75.158203	0.5	violation-shape	3	green	1	210	True	False	hit	n/a
75.658203	0.5	violation-shape	4	green	4	225	True	False	hit	n/a
76.675781	0.5	violation-orientation	1	green	4	180	False	False	correct_rejection	n/a
77.174805	0.5	violation-orientation	2	green	4	195	False	False	correct_rejection	n/a
77.674805	0.5	violation-orientation	3	green	4	210	False	False	correct_rejection	n/a
78.174805	0.5	violation-orientation	4	green	4	190	False	False	correct_rejection	n/a
79.191406	0.5	violation-colour	1	green	3	250	False	False	correct_rejection	n/a
79.674805	0.5	violation-colour	2	green	3	230	False	False	correct_rejection	n/a
80.174805	0.5	violation-colour	3	green	3	210	False	False	correct_rejection	n/a
80.674805	0.5	violation-colour	4	red	3	190	False	False	correct_rejection	n/a
81.691406	0.5	neutral-shape	1	blue	4	250	False	False	correct_rejection	n/a
82.174805	0.5	neutral-shape	2	blue	2	230	False	False	correct_rejection	n/a
82.674805	0.5	neutral-shape	3	blue	3	210	False	False	correct_rejection	n/a
83.174805	0.5	neutral-shape	4	blue	2	190	False	False	correct_rejection	n/a
84.192383	0.5	violation-colour	1	red	2	250	False	False	correct_rejection	n/a
84.691406	0.5	violation-colour	2	red	2	230	False	False	correct_rejection	n/a
85.191406	0.5	violation-colour	3	red	2	210	False	False	correct_rejection	n/a
85.691406	0.5	violation-colour	4	blue	2	190	False	False	correct_rejection	n/a
86.707031	0.5	constant	1	blue	1	250	False	False	correct_rejection	n/a
87.191406	0.5	constant	2	blue	1	230	False	False	correct_rejection	n/a
87.691406	0.5	constant	3	blue	1	210	False	False	correct_rejection	n/a
