onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
30.425781	0.5	violation-colour	1	yellow	3	70	False	False	correct_rejection	n/a
30.912109	0.5	violation-colour	2	yellow	3	55	False	False	correct_rejection	n/a
31.412109	0.5	violation-colour	3	yellow	3	40	False	False	correct_rejection	n/a
31.912109	0.5	violation-colour	4	green	3	25	False	False	correct_rejection	n/a
32.929688	0.5	violation-shape	1	blue	3	70	False	False	correct_rejection	n/a
33.428711	0.5	violation-shape	2	blue	3	55	False	False	correct_rejection	n/a
33.928711	0.5	violation-shape	3	blue	3	40	False	False	correct_rejection	n/a
34.428711	0.5	violation-shape	4	blue	1	25	False	False	correct_rejection	n/a
35.446289	0.5	constant	1	green	3	0	False	False	correct_rejection	n/a
35.945312	0.5	constant	2	green	3	20	False	False	correct_rejection	n/a
36.445312	0.5	constant	3	green	3	40	False	False	correct_rejection	n/a
36.945312	0.5	constant	4	green	3	60	False	False	correct_rejection	n/a
37.962891	0.5	constant	1	yellow	3	0	False	False	correct_rejection	n/a
38.461914	0.5	constant	2	yellow	3	20	False	False	correct_rejection	n/a
38.961914	0.5	constant	3	yellow	3	40	False	False	correct_rejection	n/a
39.461914	0.5	constant	4	yellow	3	60	False	False	correct_rejection	n/a
40.477539	0.5	violation-orientation	1	red	4	70	False	False	correct_rejection	n/a
40.961914	0.5	violation-orientation	2	red	4	55	False	False	correct_rejection	n/a
41.461914	0.5	violation-orientation	3	red	4	40	False	False	correct_rejection	n/a
41.961914	0.5	violation-orientation	4	red	4	60	False	False	correct_rejection	n/a
42.977539	0.5	neutral-colour	1	green	4	70	False	False	correct_rejection	n/a
43.461914	0.5	neutral-colour	2	red	4	55	False	False	correct_rejection	n/a
43.961914	0.5	neutral-colour	3	blue	4	40	False	False	correct_rejection	n/a
44.461914	0.5	neutral-colour	4	green	4	25	False	False	correct_rejection	n/a
45.479492	0.5	violation-colour	1	yellow	3	0	False	False	correct_rejection	n/a
45.978516	0.5	violation-colour	2	yellow	3	20	False	False	correct_rejection	n/a
46.478516	0.5	violation-colour	3	yellow	3	40	False	False	correct_rejection	n/a
46.978516	0.5	violation-colour	4	red	3	60	False	False	correct_rejection	n/a
47.994141	0.5	constant	1	red	2	70	False	False	correct_rejection	n/a
48.478516	0.5	constant	2	red	2	55	False	False	correct_rejection	n/a
48.978516	0.5	constant	3	red	2	40	False	False	correct_rejection	n/a
49.478516	0.5	constant	4	red	2	25	False	False	correct_rejection	n/a
50.494141	0.5	violation-shape	1	blue	2	70	False	False	correct_rejection	n/a
50.978516	0.5	violation-shape	2	blue	2	55	False	False	correct_rejection	n/a
51.478516	0.5	violation-shape	3	blue	2	40	False	False	correct_rejection	n/a
51.978516	0.5	violation-shape	4	blue	4	25	False	False	correct_rejection	n/a
52.995117	0.5	violation-colour	1	green	2	0	False	False	correct_rejection	n/a
53.495117	0.5	violation-colour	2	green	2	20	False	False	correct_rejection	n/a
53.995117	0.5	violation-colour	3	green	2	40	False	False	correct_rejection	n/a
54.495117	0.5	violation-colour	4	red	2	60	False	False	correct_rejection	n/a
55.510742	0.5	violation-colour	1	yellow	1	70	False	False	correct_rejection	n/a
55.995117	0.5	violation-colour	2	yellow	1	55	False	False	correct_rejection	n/a
56.495117	0.5	violation-colour	3	yellow	1	40	False	False	correct_rejection	n/a
56.995117	0.5	violation-colour	4	blue	1	25	False	False	correct_rejection	n/a
58.010742	0.5	constant	1	red	4	0	False	False	correct_rejection	n/a
58.495117	0.5	constant	2	red	4	20	False	False	correct_rejection	n/a
58.995117	0.5	constant	3	red	4	40	False	False	correct_rejection	n/a
59.495117	0.5	constant	4	red	4	60	False	False	correct_rejection	n/a
60.511719	0.5	violation-orientation	1	blue	2	0	False	False	correct_rejection	n/a
61.011719	0.5	violation-orientation	2	blue	2	20	False	False	correct_rejection	n/a
61.511719	0.5	violation-orientation	3	blue	2	40	False	False	correct_rejection	n/a
62.011719	0.5	violation-orientation	4	blue	2	25	False	False	correct_rejection	n/a
63.026367	0.5	violation-shape	1	blue	2	0	True	True	hit	0.768855217524
63.513672	0.5	violation-shape	2	blue	2	20	True	False	hit	n/a
64.011719	0.5	violation-shape	3	blue	2	40	True	False	hit	n/a
64.511719	0.5	violation-shape	4	blue	3	60	True	False	hit	n/a
65.527344	0.5	constant	1	blue	1	70	False	False	correct_rejection	n/a
66.011719	0.5	constant	2	blue	1	55	False	False	correct_rejection	n/a
66.511719	0.5	constant	3	blue	1	40	False	False	correct_rejection	n/a
67.010742	0.5	constant	4	blue	1	25	False	False	correct_rejection	n/a
68.02832	0.5	constant	1	blue	1	70	False	False	correct_rejection	n/a
68.52832	0.5	constant	2	blue	1	55	False	False	correct_rejection	n/a
69.02832	0.5	constant	3	blue	1	40	False	False	correct_rejection	n/a
69.527344	0.5	constant	4	blue	1	25	False	False	correct_rejection	n/a
70.543945	0.5	neutral-colour	1	blue	2	70	False	False	correct_rejection	n/a
71.027344	0.5	neutral-colour	2	red	2	55	False	False	correct_rejection	n/a
71.527344	0.5	neutral-colour	3	yellow	2	40	False	False	correct_rejection	n/a
72.027344	0.5	neutral-colour	4	green	2	25	False	False	correct_rejection	n/a
73.042969	0.5	neutral-colour	1	red	2	0	False	False	correct_rejection	n/a
73.527344	0.5	neutral-colour	2	yellow	2	20	False	False	correct_rejection	n/a
74.027344	0.5	neutral-colour	3	blue	2	40	False	False	correct_rejection	n/a
74.527344	0.5	neutral-colour	4	yellow	2	60	False	False	correct_rejection	n/a
