onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
100.383789	0.5	neutral-colour	1	red	2	70	True	True	miss	0.0
100.87207	0.5	neutral-colour	2	blue	2	55	True	False	miss	n/a
101.37207	0.5	neutral-colour	3	green	2	40	True	False	miss	n/a
101.87207	0.5	neutral-colour	4	yellow	2	25	True	False	miss	n/a
102.894531	0.5	neutral-shape	1	green	1	0	False	False	correct_rejection	n/a
103.388672	0.5	neutral-shape	2	green	4	20	False	False	correct_rejection	n/a
103.888672	0.5	neutral-shape	3	green	2	40	False	False	correct_rejection	n/a
104.388672	0.5	neutral-shape	4	green	4	60	False	False	correct_rejection	n/a
105.414062	0.5	violation-orientation	1	red	3	0	False	False	correct_rejection	n/a
105.905273	0.5	violation-orientation	2	red	3	20	False	False	correct_rejection	n/a
106.405273	0.5	violation-orientation	3	red	3	40	False	False	correct_rejection	n/a
106.905273	0.5	violation-orientation	4	red	3	25	False	False	correct_rejection	n/a
107.926758	0.5	neutral-shape	1	red	2	70	False	False	correct_rejection	n/a
108.421875	0.5	neutral-shape	2	red	1	55	False	False	correct_rejection	n/a
108.921875	0.5	neutral-shape	3	red	3	40	False	False	correct_rejection	n/a
109.421875	0.5	neutral-shape	4	red	2	25	False	False	correct_rejection	n/a
110.443359	0.5	constant	1	yellow	4	70	True	True	hit	0.445250872057
110.938477	0.5	constant	2	yellow	4	55	True	False	hit	n/a
111.438477	0.5	constant	3	yellow	4	40	True	False	hit	n/a
111.938477	0.5	constant	4	yellow	4	25	True	False	hit	n/a
112.960938	0.5	violation-colour	1	red	1	0	False	False	correct_rejection	n/a
113.455078	0.5	violation-colour	2	red	1	20	False	False	correct_rejection	n/a
113.955078	0.5	violation-colour	3	red	1	40	False	False	correct_rejection	n/a
114.455078	0.5	violation-colour	4	blue	1	60	False	False	correct_rejection	n/a
115.476562	0.5	neutral-colour	1	red	4	70	False	False	correct_rejection	n/a
115.97168	0.5	neutral-colour	2	green	4	55	False	False	correct_rejection	n/a
116.47168	0.5	neutral-colour	3	yellow	4	40	False	False	correct_rejection	n/a
116.97168	0.5	neutral-colour	4	green	4	25	False	False	correct_rejection	n/a
117.993164	0.5	violation-colour	1	red	3	70	True	True	hit	0.379162235768
118.488281	0.5	violation-colour	2	red	3	55	True	False	hit	n/a
118.988281	0.5	violation-colour	3	red	3	40	True	False	hit	n/a
119.488281	0.5	violation-colour	4	yellow	3	25	True	False	hit	n/a
120.507812	0.5	violation-orientation	1	red	1	70	False	False	correct_rejection	n/a
121.004883	0.5	violation-orientation	2	red	1	55	False	False	correct_rejection	n/a
121.504883	0.5	violation-orientation	3	red	1	40	False	False	correct_rejection	n/a
122.004883	0.5	violation-orientation	4	red	1	60	False	False	correct_rejection	n/a
123.024414	0.5	violation-orientation	1	yellow	4	70	True	True	hit	0.397838440607
123.521484	0.5	violation-orientation	2	yellow	4	55	True	False	hit	n/a
124.021484	0.5	violation-orientation	3	yellow	4	40	True	False	hit	n/a
124.521484	0.5	violation-orientation	4	yellow	4	60	True	False	hit	n/a
125.541992	0.5	violation-orientation	1	red	2	0	False	False	correct_rejection	n/a
126.038086	0.5	violation-orientation	2	red	2	20	False	False	correct_rejection	n/a
126.538086	0.5	violation-orientation	3	red	2	40	False	False	correct_rejection	n/a
127.038086	0.5	violation-orientation	4	red	2	25	False	False	correct_rejection	n/a
128.056641	0.5	violation-orientation	1	green	4	70	False	False	correct_rejection	n/a
128.554688	0.5	violation-orientation	2	green	4	55	False	False	correct_rejection	n/a
129.054688	0.5	violation-orientation	3	green	4	40	False	False	correct_rejection	n/a
129.554688	0.5	violation-orientation	4	green	4	60	False	False	correct_rejection	n/a
130.575195	0.5	neutral-shape	1	green	3	0	True	True	hit	0.479536660947
131.071289	0.5	neutral-shape	2	green	1	20	True	False	hit	n/a
131.571289	0.5	neutral-shape	3	green	4	40	True	False	hit	n/a
132.071289	0.5	neutral-shape	4	green	3	60	True	False	hit	n/a
133.091797	0.5	violation-shape	1	green	2	70	False	False	correct_rejection	n/a
133.587891	0.5	violation-shape	2	green	2	55	False	False	correct_rejection	n/a
134.087891	0.5	violation-shape	3	green	2	40	False	False	correct_rejection	n/a
134.587891	0.5	violation-shape	4	green	1	25	False	False	correct_rejection	n/a
135.608398	0.5	violation-colour	1	red	4	0	False	False	correct_rejection	n/a
136.104492	0.5	violation-colour	2	red	4	20	False	False	correct_rejection	n/a
136.604492	0.5	violation-colour	3	red	4	40	False	False	correct_rejection	n/a
137.104492	0.5	violation-colour	4	blue	4	60	False	False	correct_rejection	n/a
138.124023	0.5	neutral-colour	1	red	4	0	False	False	correct_rejection	n/a
138.621094	0.5	neutral-colour	2	blue	4	20	False	False	correct_rejection	n/a
139.121094	0.5	neutral-colour	3	yellow	4	40	False	False	correct_rejection	n/a
139.621094	0.5	neutral-colour	4	blue	4	60	False	False	correct_rejection	n/a
140.643555	0.5	violation-shape	1	red	1	0	True	False	hit	n/a
141.137695	0.5	violation-shape	2	red	1	20	True	False	hit	n/a
141.637695	0.5	violation-shape	3	red	1	40	True	True	hit	0.466894881916
142.137695	0.5	violation-shape	4	red	4	60	True	False	hit	n/a
143.15625	0.5	neutral-shape	1	red	4	0	False	False	correct_rejection	n/a
143.654297	0.5	neutral-shape	2	red	3	20	False	False	correct_rejection	n/a
144.154297	0.5	neutral-shape	3	red	2	40	False	False	correct_rejection	n/a
144.654297	0.5	neutral-shape	4	red	1	60	False	False	correct_rejection	n/a
145.673828	0.5	violation-orientation	1	green	4	0	False	False	correct_rejection	n/a
146.170898	0.5	violation-orientation	2	green	4	20	False	False	correct_rejection	n/a
146.670898	0.5	violation-orientation	3	green	4	40	False	False	correct_rejection	n/a
147.170898	0.5	violation-orientation	4	green	4	25	False	False	correct_rejection	n/a
148.19043	0.5	neutral-colour	1	red	1	70	False	False	correct_rejection	n/a
148.6875	0.5	neutral-colour	2	yellow	1	55	False	False	correct_rejection	n/a
149.1875	0.5	neutral-colour	3	blue	1	40	False	False	correct_rejection	n/a
149.6875	0.5	neutral-colour	4	green	1	25	False	False	correct_rejection	n/a
150.707031	0.5	constant	1	green	1	0	False	False	correct_rejection	n/a
151.204102	0.5	constant	2	green	1	20	False	False	correct_rejection	n/a
151.704102	0.5	constant	3	green	1	40	False	False	correct_rejection	n/a
152.204102	0.5	constant	4	green	1	60	False	False	correct_rejection	n/a
153.223633	0.5	constant	1	red	3	0	False	False	correct_rejection	n/a
153.720703	0.5	constant	2	red	3	20	False	False	correct_rejection	n/a
154.220703	0.5	constant	3	red	3	40	False	False	correct_rejection	n/a
154.720703	0.5	constant	4	red	3	60	False	False	correct_rejection	n/a
155.740234	0.5	constant	1	yellow	4	0	False	False	correct_rejection	n/a
156.237305	0.5	constant	2	yellow	4	20	False	False	correct_rejection	n/a
156.737305	0.5	constant	3	yellow	4	40	False	False	correct_rejection	n/a
157.237305	0.5	constant	4	yellow	4	60	False	False	correct_rejection	n/a
158.254883	0.5	constant	1	red	4	0	False	False	correct_rejection	n/a
158.753906	0.5	constant	2	red	4	20	False	False	correct_rejection	n/a
