onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
31.474609	0.5	violation-orientation	1	red	2	180	False	False	correct_rejection	n/a
31.960938	0.5	violation-orientation	2	red	2	195	False	False	correct_rejection	n/a
32.460938	0.5	violation-orientation	3	red	2	210	False	False	correct_rejection	n/a
32.960938	0.5	violation-orientation	4	red	2	190	False	False	correct_rejection	n/a
33.977539	0.5	constant	1	red	3	250	False	False	correct_rejection	n/a
34.477539	0.5	constant	2	red	3	230	False	False	correct_rejection	n/a
34.977539	0.5	constant	3	red	3	210	False	False	correct_rejection	n/a
35.477539	0.5	constant	4	red	3	190	False	False	correct_rejection	n/a
36.495117	0.5	constant	1	yellow	3	180	False	False	correct_rejection	n/a
36.994141	0.5	constant	2	yellow	3	195	False	False	correct_rejection	n/a
37.494141	0.5	constant	3	yellow	3	210	False	False	correct_rejection	n/a
37.994141	0.5	constant	4	yellow	3	225	False	False	correct_rejection	n/a
39.010742	0.5	constant	1	green	2	180	False	False	correct_rejection	n/a
39.494141	0.5	constant	2	green	2	195	False	False	correct_rejection	n/a
39.994141	0.5	constant	3	green	2	210	False	False	correct_rejection	n/a
40.494141	0.5	constant	4	green	2	225	False	False	correct_rejection	n/a
41.509766	0.5	violation-colour	1	green	3	180	False	False	correct_rejection	n/a
41.994141	0.5	violation-colour	2	green	3	195	False	False	correct_rejection	n/a
42.494141	0.5	violation-colour	3	green	3	210	False	False	correct_rejection	n/a
42.994141	0.5	violation-colour	4	blue	3	225	False	False	correct_rejection	n/a
44.009766	0.5	constant	1	red	1	180	False	False	correct_rejection	n/a
44.494141	0.5	constant	2	red	1	195	False	False	correct_rejection	n/a
44.994141	0.5	constant	3	red	1	210	False	False	correct_rejection	n/a
45.494141	0.5	constant	4	red	1	225	False	False	correct_rejection	n/a
46.510742	0.5	violation-shape	1	yellow	4	250	False	False	correct_rejection	n/a
46.994141	0.5	violation-shape	2	yellow	4	230	False	False	correct_rejection	n/a
47.494141	0.5	violation-shape	3	yellow	4	210	False	False	correct_rejection	n/a
47.994141	0.5	violation-shape	4	yellow	2	190	False	False	correct_rejection	n/a
49.009766	0.5	constant	1	red	4	250	False	False	correct_rejection	n/a
49.494141	0.5	constant	2	red	4	230	False	False	correct_rejection	n/a
49.994141	0.5	constant	3	red	4	210	False	False	correct_rejection	n/a
50.494141	0.5	constant	4	red	4	190	False	False	correct_rejection	n/a
51.508789	0.5	constant	1	green	2	180	False	False	correct_rejection	n/a
51.994141	0.5	constant	2	green	2	195	False	False	correct_rejection	n/a
52.494141	0.5	constant	3	green	2	210	False	False	correct_rejection	n/a
52.994141	0.5	constant	4	green	2	225	False	False	correct_rejection	n/a
54.009766	0.5	violation-shape	1	red	1	180	True	False	hit	n/a
54.494141	0.5	violation-shape	2	red	1	195	True	False	hit	n/a
54.994141	0.5	violation-shape	3	red	1	210	True	True	hit	0.666918912088
55.494141	0.5	violation-shape	4	red	3	225	True	False	hit	n/a
56.509766	0.5	violation-shape	1	green	4	250	False	False	correct_rejection	n/a
56.993164	0.5	violation-shape	2	green	4	230	False	False	correct_rejection	n/a
57.493164	0.5	violation-shape	3	green	4	210	False	False	correct_rejection	n/a
57.993164	0.5	violation-shape	4	green	3	190	False	False	correct_rejection	n/a
59.009766	0.5	constant	1	green	3	250	False	False	correct_rejection	n/a
59.493164	0.5	constant	2	green	3	230	False	False	correct_rejection	n/a
59.993164	0.5	constant	3	green	3	210	False	False	correct_rejection	n/a
60.493164	0.5	constant	4	green	3	190	False	False	correct_rejection	n/a
61.510742	0.5	violation-orientation	1	green	3	250	False	False	correct_rejection	n/a
62.009766	0.5	violation-orientation	2	green	3	230	False	False	correct_rejection	n/a
62.509766	0.5	violation-orientation	3	green	3	210	False	False	correct_rejection	n/a
63.009766	0.5	violation-orientation	4	green	3	225	False	False	correct_rejection	n/a
64.025391	0.5	violation-shape	1	green	2	180	False	False	correct_rejection	n/a
64.509766	0.5	violation-shape	2	green	2	195	False	False	correct_rejection	n/a
65.009766	0.5	violation-shape	3	green	2	210	False	False	correct_rejection	n/a
65.509766	0.5	violation-shape	4	green	4	225	False	False	correct_rejection	n/a
66.525391	0.5	neutral-colour	1	blue	2	250	False	False	correct_rejection	n/a
67.009766	0.5	neutral-colour	2	red	2	230	False	False	correct_rejection	n/a
67.509766	0.5	neutral-colour	3	green	2	210	False	False	correct_rejection	n/a
68.009766	0.5	neutral-colour	4	blue	2	190	False	False	correct_rejection	n/a
69.027344	0.5	neutral-colour	1	green	2	250	False	False	correct_rejection	n/a
69.526367	0.5	neutral-colour	2	blue	2	230	False	False	correct_rejection	n/a
70.026367	0.5	neutral-colour	3	yellow	2	210	False	False	correct_rejection	n/a
70.526367	0.5	neutral-colour	4	green	2	190	False	False	correct_rejection	n/a
71.541992	0.5	neutral-colour	1	blue	1	180	False	False	correct_rejection	n/a
72.026367	0.5	neutral-colour	2	yellow	1	195	False	False	correct_rejection	n/a
72.526367	0.5	neutral-colour	3	green	1	210	False	False	correct_rejection	n/a
73.026367	0.5	neutral-colour	4	red	1	225	False	False	correct_rejection	n/a
74.041992	0.5	constant	1	yellow	2	180	True	True	hit	0.351678208099
74.526367	0.5	constant	2	yellow	2	195	True	False	hit	n/a
75.026367	0.5	constant	3	yellow	2	210	True	False	hit	n/a
75.526367	0.5	constant	4	yellow	2	225	True	False	hit	n/a
76.543945	0.5	violation-orientation	1	blue	1	250	False	False	correct_rejection	n/a
77.042969	0.5	violation-orientation	2	blue	1	230	False	False	correct_rejection	n/a
77.542969	0.5	violation-orientation	3	blue	1	210	False	False	correct_rejection	n/a
78.042969	0.5	violation-orientation	4	blue	1	225	False	False	correct_rejection	n/a
79.05957	0.5	violation-orientation	1	blue	3	180	False	False	correct_rejection	n/a
79.542969	0.5	violation-orientation	2	blue	3	195	False	False	correct_rejection	n/a
80.042969	0.5	violation-orientation	3	blue	3	210	False	False	correct_rejection	n/a
80.542969	0.5	violation-orientation	4	blue	3	190	False	False	correct_rejection	n/a
81.558594	0.5	violation-colour	1	red	1	250	True	False	hit	n/a
82.042969	0.5	violation-colour	2	red	1	230	True	False	hit	n/a
82.542969	0.5	violation-colour	3	red	1	210	True	True	hit	0.383541247924
83.042969	0.5	violation-colour	4	blue	1	190	True	False	hit	n/a
84.05957	0.5	violation-shape	1	red	1	180	True	True	hit	0.433556479984
84.542969	0.5	violation-shape	2	red	1	195	True	False	hit	n/a
85.042969	0.5	violation-shape	3	red	1	210	True	False	hit	n/a
85.542969	0.5	violation-shape	4	red	4	225	True	False	hit	n/a
86.558594	0.5	constant	1	yellow	3	180	False	False	correct_rejection	n/a
87.042969	0.5	constant	2	yellow	3	195	False	False	correct_rejection	n/a
87.542969	0.5	constant	3	yellow	3	210	False	False	correct_rejection	n/a
88.042969	0.5	constant	4	yellow	3	225	False	False	correct_rejection	n/a
89.058594	0.5	constant	1	yellow	3	250	True	False	hit	n/a
89.542969	0.5	constant	2	yellow	3	230	True	True	hit	0.400198912015
90.042969	0.5	constant	3	yellow	3	210	True	False	hit	n/a
90.542969	0.5	constant	4	yellow	3	190	True	False	hit	n/a
91.55957	0.5	neutral-shape	1	red	4	180	False	False	correct_rejection	n/a
92.042969	0.5	neutral-shape	2	red	2	195	False	False	correct_rejection	n/a
92.542969	0.5	neutral-shape	3	red	1	210	False	False	correct_rejection	n/a
93.042969	0.5	neutral-shape	4	red	4	225	False	False	correct_rejection	n/a
94.05957	0.5	violation-colour	1	yellow	4	250	False	False	correct_rejection	n/a
94.542969	0.5	violation-colour	2	yellow	4	230	False	False	correct_rejection	n/a
95.041992	0.5	violation-colour	3	yellow	4	210	False	False	correct_rejection	n/a
95.542969	0.5	violation-colour	4	green	4	190	False	False	correct_rejection	n/a
96.557617	0.5	constant	1	yellow	4	180	False	False	correct_rejection	n/a
97.041992	0.5	constant	2	yellow	4	195	False	False	correct_rejection	n/a
97.541992	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
98.041992	0.5	constant	4	yellow	4	225	False	False	correct_rejection	n/a
99.058594	0.5	violation-colour	1	blue	4	180	False	False	correct_rejection	n/a
99.558594	0.5	violation-colour	2	blue	4	195	False	False	correct_rejection	n/a
100.058594	0.5	violation-colour	3	blue	4	210	False	False	correct_rejection	n/a
100.558594	0.5	violation-colour	4	red	4	225	False	False	correct_rejection	n/a
101.574219	0.5	constant	1	red	2	250	False	False	correct_rejection	n/a
102.058594	0.5	constant	2	red	2	230	False	False	correct_rejection	n/a
102.558594	0.5	constant	3	red	2	210	False	False	correct_rejection	n/a
103.058594	0.5	constant	4	red	2	190	False	False	correct_rejection	n/a
104.074219	0.5	constant	1	yellow	4	250	False	False	correct_rejection	n/a
104.558594	0.5	constant	2	yellow	4	230	False	False	correct_rejection	n/a
105.058594	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
105.558594	0.5	constant	4	yellow	4	190	False	False	correct_rejection	n/a
106.575195	0.5	constant	1	blue	4	180	False	False	correct_rejection	n/a
107.058594	0.5	constant	2	blue	4	195	False	False	correct_rejection	n/a
107.558594	0.5	constant	3	blue	4	210	False	False	correct_rejection	n/a
108.058594	0.5	constant	4	blue	4	225	False	False	correct_rejection	n/a
109.074219	0.5	violation-shape	1	blue	3	250	False	False	correct_rejection	n/a
109.558594	0.5	violation-shape	2	blue	3	230	False	False	correct_rejection	n/a
110.058594	0.5	violation-shape	3	blue	3	210	False	False	correct_rejection	n/a
110.558594	0.5	violation-shape	4	blue	1	190	False	False	correct_rejection	n/a
111.574219	0.5	violation-colour	1	green	1	250	False	False	correct_rejection	n/a
112.058594	0.5	violation-colour	2	green	1	230	False	False	correct_rejection	n/a
112.558594	0.5	violation-colour	3	green	1	210	False	False	correct_rejection	n/a
113.058594	0.5	violation-colour	4	blue	1	190	False	False	correct_rejection	n/a
114.075195	0.5	neutral-colour	1	blue	4	180	False	False	correct_rejection	n/a
114.558594	0.5	neutral-colour	2	yellow	4	195	False	False	correct_rejection	n/a
115.058594	0.5	neutral-colour	3	green	4	210	False	False	correct_rejection	n/a
115.558594	0.5	neutral-colour	4	red	4	225	False	False	correct_rejection	n/a
116.574219	0.5	neutral-colour	1	yellow	1	250	False	False	correct_rejection	n/a
117.058594	0.5	neutral-colour	2	green	1	230	False	False	correct_rejection	n/a
117.558594	0.5	neutral-colour	3	blue	1	210	False	False	correct_rejection	n/a
118.058594	0.5	neutral-colour	4	yellow	1	190	False	False	correct_rejection	n/a
119.074219	0.5	violation-colour	1	blue	3	250	True	False	hit	n/a
119.558594	0.5	violation-colour	2	blue	3	230	True	True	hit	0.483547136071
120.058594	0.5	violation-colour	3	blue	3	210	True	False	hit	n/a
120.558594	0.5	violation-colour	4	red	3	190	True	False	hit	n/a
121.575195	0.5	neutral-shape	1	blue	2	250	False	False	correct_rejection	n/a
122.075195	0.5	neutral-shape	2	blue	3	230	False	False	correct_rejection	n/a
122.575195	0.5	neutral-shape	3	blue	4	210	False	False	correct_rejection	n/a
123.075195	0.5	neutral-shape	4	blue	2	190	False	False	correct_rejection	n/a
124.091797	0.5	constant	1	green	4	250	False	False	correct_rejection	n/a
124.575195	0.5	constant	2	green	4	230	False	False	correct_rejection	n/a
125.075195	0.5	constant	3	green	4	210	False	False	correct_rejection	n/a
125.575195	0.5	constant	4	green	4	190	False	False	correct_rejection	n/a
126.589844	0.5	constant	1	yellow	4	250	False	False	correct_rejection	n/a
127.075195	0.5	constant	2	yellow	4	230	False	False	correct_rejection	n/a
127.575195	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
128.075195	0.5	constant	4	yellow	4	190	False	False	correct_rejection	n/a
129.091797	0.5	constant	1	blue	3	250	False	False	correct_rejection	n/a
129.591797	0.5	constant	2	blue	3	230	False	False	correct_rejection	n/a
130.091797	0.5	constant	3	blue	3	210	False	False	correct_rejection	n/a
130.591797	0.5	constant	4	blue	3	190	False	False	correct_rejection	n/a
131.606445	0.5	constant	1	green	4	250	False	False	correct_rejection	n/a
132.09082	0.5	constant	2	green	4	230	False	False	correct_rejection	n/a
132.59082	0.5	constant	3	green	4	210	False	False	correct_rejection	n/a
133.09082	0.5	constant	4	green	4	190	False	False	correct_rejection	n/a
134.107422	0.5	violation-orientation	1	yellow	1	180	False	False	correct_rejection	n/a
134.59082	0.5	violation-orientation	2	yellow	1	195	False	False	correct_rejection	n/a
135.09082	0.5	violation-orientation	3	yellow	1	210	False	False	correct_rejection	n/a
135.59082	0.5	violation-orientation	4	yellow	1	190	False	False	correct_rejection	n/a
136.607422	0.5	constant	1	green	4	180	False	False	correct_rejection	n/a
137.09082	0.5	constant	2	green	4	195	False	False	correct_rejection	n/a
137.59082	0.5	constant	3	green	4	210	False	False	correct_rejection	n/a
138.09082	0.5	constant	4	green	4	225	False	False	correct_rejection	n/a
139.106445	0.5	constant	1	blue	4	250	False	False	correct_rejection	n/a
139.59082	0.5	constant	2	blue	4	230	False	False	correct_rejection	n/a
140.09082	0.5	constant	3	blue	4	210	False	False	correct_rejection	n/a
140.59082	0.5	constant	4	blue	4	190	False	False	correct_rejection	n/a
141.606445	0.5	neutral-colour	1	green	3	180	False	False	correct_rejection	n/a
142.09082	0.5	neutral-colour	2	blue	3	195	False	False	correct_rejection	n/a
142.59082	0.5	neutral-colour	3	red	3	210	False	False	correct_rejection	n/a
143.09082	0.5	neutral-colour	4	yellow	3	225	False	False	correct_rejection	n/a
144.106445	0.5	constant	1	blue	4	250	False	False	correct_rejection	n/a
144.59082	0.5	constant	2	blue	4	230	False	False	correct_rejection	n/a
145.09082	0.5	constant	3	blue	4	210	False	False	correct_rejection	n/a
145.59082	0.5	constant	4	blue	4	190	False	False	correct_rejection	n/a
146.605469	0.5	neutral-colour	1	green	2	180	False	False	correct_rejection	n/a
147.09082	0.5	neutral-colour	2	yellow	2	195	False	False	correct_rejection	n/a
147.59082	0.5	neutral-colour	3	red	2	210	False	False	correct_rejection	n/a
148.09082	0.5	neutral-colour	4	yellow	2	225	False	False	correct_rejection	n/a
149.105469	0.5	violation-shape	1	green	3	250	False	False	correct_rejection	n/a
149.59082	0.5	violation-shape	2	green	3	230	False	False	correct_rejection	n/a
150.09082	0.5	violation-shape	3	green	3	210	False	False	correct_rejection	n/a
150.59082	0.5	violation-shape	4	green	2	190	False	False	correct_rejection	n/a
151.607422	0.5	neutral-colour	1	blue	2	180	False	False	correct_rejection	n/a
152.09082	0.5	neutral-colour	2	green	2	195	False	False	correct_rejection	n/a
152.59082	0.5	neutral-colour	3	yellow	2	210	False	False	correct_rejection	n/a
153.09082	0.5	neutral-colour	4	red	2	225	False	False	correct_rejection	n/a
154.106445	0.5	constant	1	blue	3	180	False	False	correct_rejection	n/a
154.59082	0.5	constant	2	blue	3	195	False	False	correct_rejection	n/a
155.09082	0.5	constant	3	blue	3	210	False	False	correct_rejection	n/a
155.59082	0.5	constant	4	blue	3	225	False	False	correct_rejection	n/a
156.605469	0.5	neutral-colour	1	blue	1	250	False	False	correct_rejection	n/a
157.09082	0.5	neutral-colour	2	yellow	1	230	False	False	correct_rejection	n/a
157.59082	0.5	neutral-colour	3	red	1	210	False	False	correct_rejection	n/a
158.09082	0.5	neutral-colour	4	blue	1	190	False	False	correct_rejection	n/a
159.107422	0.5	constant	1	yellow	1	180	False	False	correct_rejection	n/a
159.607422	0.5	constant	2	yellow	1	195	False	False	correct_rejection	n/a
160.107422	0.5	constant	3	yellow	1	210	False	False	correct_rejection	n/a
160.607422	0.5	constant	4	yellow	1	225	False	False	correct_rejection	n/a
161.623047	0.5	violation-orientation	1	yellow	3	250	False	False	correct_rejection	n/a
162.107422	0.5	violation-orientation	2	yellow	3	230	False	False	correct_rejection	n/a
162.607422	0.5	violation-orientation	3	yellow	3	210	False	False	correct_rejection	n/a
163.107422	0.5	violation-orientation	4	yellow	3	225	False	False	correct_rejection	n/a
164.123047	0.5	violation-orientation	1	red	4	180	False	False	correct_rejection	n/a
164.607422	0.5	violation-orientation	2	red	4	195	False	False	correct_rejection	n/a
165.107422	0.5	violation-orientation	3	red	4	210	False	False	correct_rejection	n/a
165.606445	0.5	violation-orientation	4	red	4	190	False	False	correct_rejection	n/a
166.624023	0.5	neutral-colour	1	yellow	1	250	False	False	correct_rejection	n/a
167.124023	0.5	neutral-colour	2	red	1	230	False	False	correct_rejection	n/a
167.624023	0.5	neutral-colour	3	green	1	210	False	False	correct_rejection	n/a
168.123047	0.5	neutral-colour	4	blue	1	190	False	False	correct_rejection	n/a
169.139648	0.5	constant	1	green	3	180	False	False	correct_rejection	n/a
169.623047	0.5	constant	2	green	3	195	False	False	correct_rejection	n/a
170.123047	0.5	constant	3	green	3	210	False	False	correct_rejection	n/a
170.623047	0.5	constant	4	green	3	225	False	False	correct_rejection	n/a
171.638672	0.5	neutral-shape	1	yellow	2	250	False	False	correct_rejection	n/a
172.123047	0.5	neutral-shape	2	yellow	4	230	False	False	correct_rejection	n/a
