onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
31.087891	0.5	constant	1	green	3	180	False	False	correct_rejection	n/a
31.574219	0.5	constant	2	green	3	195	False	False	correct_rejection	n/a
32.074219	0.5	constant	3	green	3	210	False	False	correct_rejection	n/a
32.574219	0.5	constant	4	green	3	225	False	False	correct_rejection	n/a
33.589844	0.5	violation-shape	1	blue	4	180	False	False	correct_rejection	n/a
34.074219	0.5	violation-shape	2	blue	4	195	False	False	correct_rejection	n/a
34.574219	0.5	violation-shape	3	blue	4	210	False	False	correct_rejection	n/a
35.074219	0.5	violation-shape	4	blue	3	225	False	False	correct_rejection	n/a
36.092773	0.5	neutral-shape	1	green	4	180	False	False	correct_rejection	n/a
36.59082	0.5	neutral-shape	2	green	2	195	False	False	correct_rejection	n/a
37.09082	0.5	neutral-shape	3	green	3	210	False	False	correct_rejection	n/a
37.59082	0.5	neutral-shape	4	green	2	225	False	False	correct_rejection	n/a
38.607422	0.5	violation-shape	1	blue	4	180	True	False	miss	n/a
39.107422	0.5	violation-shape	2	blue	4	195	True	False	miss	n/a
39.607422	0.5	violation-shape	3	blue	4	210	True	True	miss	0.0
40.107422	0.5	violation-shape	4	blue	2	225	True	False	miss	n/a
41.12207	0.5	violation-orientation	1	blue	4	250	False	False	correct_rejection	n/a
41.607422	0.5	violation-orientation	2	blue	4	230	False	False	correct_rejection	n/a
42.107422	0.5	violation-orientation	3	blue	4	210	False	False	correct_rejection	n/a
42.607422	0.5	violation-orientation	4	blue	4	225	False	False	correct_rejection	n/a
43.62207	0.5	constant	1	yellow	4	250	False	False	correct_rejection	n/a
44.107422	0.5	constant	2	yellow	4	230	False	False	correct_rejection	n/a
44.606445	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
45.106445	0.5	constant	4	yellow	4	190	False	False	correct_rejection	n/a
46.124023	0.5	violation-orientation	1	blue	3	250	True	False	hit	n/a
46.623047	0.5	violation-orientation	2	blue	3	230	True	False	hit	n/a
47.123047	0.5	violation-orientation	3	blue	3	210	True	True	hit	0.550234623952
47.623047	0.5	violation-orientation	4	blue	3	225	True	False	hit	n/a
