onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
31.800781	0.5	constant	1	yellow	4	180	False	False	correct_rejection	n/a
32.287109	0.5	constant	2	yellow	4	195	False	False	correct_rejection	n/a
32.787109	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
33.287109	0.5	constant	4	yellow	4	225	False	False	correct_rejection	n/a
34.303711	0.5	constant	1	green	1	250	False	False	correct_rejection	n/a
34.787109	0.5	constant	2	green	1	230	False	False	correct_rejection	n/a
35.287109	0.5	constant	3	green	1	210	False	False	correct_rejection	n/a
35.787109	0.5	constant	4	green	1	190	False	False	correct_rejection	n/a
36.806641	0.5	violation-shape	1	blue	1	180	False	False	correct_rejection	n/a
37.304688	0.5	violation-shape	2	blue	1	195	False	False	correct_rejection	n/a
37.803711	0.5	violation-shape	3	blue	1	210	False	False	correct_rejection	n/a
38.303711	0.5	violation-shape	4	blue	3	225	False	False	correct_rejection	n/a
39.320312	0.5	constant	1	yellow	4	180	False	False	correct_rejection	n/a
39.803711	0.5	constant	2	yellow	4	195	False	False	correct_rejection	n/a
40.303711	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
40.803711	0.5	constant	4	yellow	4	225	False	False	correct_rejection	n/a
41.819336	0.5	constant	1	blue	2	180	False	False	correct_rejection	n/a
42.303711	0.5	constant	2	blue	2	195	False	False	correct_rejection	n/a
42.803711	0.5	constant	3	blue	2	210	False	False	correct_rejection	n/a
43.303711	0.5	constant	4	blue	2	225	False	False	correct_rejection	n/a
44.321289	0.5	violation-orientation	1	green	4	180	False	False	correct_rejection	n/a
44.820312	0.5	violation-orientation	2	green	4	195	False	False	correct_rejection	n/a
45.320312	0.5	violation-orientation	3	green	4	210	False	False	correct_rejection	n/a
45.820312	0.5	violation-orientation	4	green	4	190	False	False	correct_rejection	n/a
46.836914	0.5	violation-colour	1	yellow	4	250	False	False	correct_rejection	n/a
47.336914	0.5	violation-colour	2	yellow	4	230	False	False	correct_rejection	n/a
47.836914	0.5	violation-colour	3	yellow	4	210	False	False	correct_rejection	n/a
48.336914	0.5	violation-colour	4	green	4	190	False	False	correct_rejection	n/a
49.352539	0.5	constant	1	yellow	1	180	True	False	hit	n/a
49.836914	0.5	constant	2	yellow	1	195	True	True	hit	0.683630847954
50.336914	0.5	constant	3	yellow	1	210	True	False	hit	n/a
50.836914	0.5	constant	4	yellow	1	225	True	False	hit	n/a
51.852539	0.5	constant	1	green	2	180	False	False	correct_rejection	n/a
52.336914	0.5	constant	2	green	2	195	False	False	correct_rejection	n/a
52.836914	0.5	constant	3	green	2	210	False	False	correct_rejection	n/a
53.336914	0.5	constant	4	green	2	225	False	False	correct_rejection	n/a
54.353516	0.5	neutral-colour	1	blue	1	180	False	False	correct_rejection	n/a
54.853516	0.5	neutral-colour	2	yellow	1	195	False	False	correct_rejection	n/a
55.353516	0.5	neutral-colour	3	red	1	210	False	False	correct_rejection	n/a
55.853516	0.5	neutral-colour	4	yellow	1	225	False	False	correct_rejection	n/a
56.870117	0.5	constant	1	yellow	3	180	False	False	correct_rejection	n/a
57.353516	0.5	constant	2	yellow	3	195	False	False	correct_rejection	n/a
57.853516	0.5	constant	3	yellow	3	210	False	False	correct_rejection	n/a
58.353516	0.5	constant	4	yellow	3	225	False	False	correct_rejection	n/a
59.369141	0.5	constant	1	blue	2	250	False	False	correct_rejection	n/a
59.853516	0.5	constant	2	blue	2	230	False	False	correct_rejection	n/a
60.353516	0.5	constant	3	blue	2	210	False	False	correct_rejection	n/a
60.853516	0.5	constant	4	blue	2	190	False	False	correct_rejection	n/a
61.870117	0.5	constant	1	yellow	4	180	False	False	correct_rejection	n/a
62.353516	0.5	constant	2	yellow	4	195	False	False	correct_rejection	n/a
62.853516	0.5	constant	3	yellow	4	210	False	False	correct_rejection	n/a
63.353516	0.5	constant	4	yellow	4	225	False	False	correct_rejection	n/a
64.369141	0.5	constant	1	green	3	180	False	False	correct_rejection	n/a
64.853516	0.5	constant	2	green	3	195	False	False	correct_rejection	n/a
65.353516	0.5	constant	3	green	3	210	False	False	correct_rejection	n/a
65.853516	0.5	constant	4	green	3	225	False	False	correct_rejection	n/a
66.869141	0.5	violation-shape	1	blue	3	250	False	False	correct_rejection	n/a
67.353516	0.5	violation-shape	2	blue	3	230	False	False	correct_rejection	n/a
67.853516	0.5	violation-shape	3	blue	3	210	False	False	correct_rejection	n/a
68.353516	0.5	violation-shape	4	blue	2	190	False	False	correct_rejection	n/a
69.369141	0.5	neutral-colour	1	red	2	180	False	False	correct_rejection	n/a
69.853516	0.5	neutral-colour	2	green	2	195	False	False	correct_rejection	n/a
70.353516	0.5	neutral-colour	3	yellow	2	210	False	False	correct_rejection	n/a
70.853516	0.5	neutral-colour	4	blue	2	225	False	False	correct_rejection	n/a
71.869141	0.5	constant	1	blue	1	250	False	False	correct_rejection	n/a
72.352539	0.5	constant	2	blue	1	230	False	False	correct_rejection	n/a
72.852539	0.5	constant	3	blue	1	210	False	False	correct_rejection	n/a
73.352539	0.5	constant	4	blue	1	190	False	False	correct_rejection	n/a
74.368164	0.5	neutral-shape	1	green	3	180	False	False	correct_rejection	n/a
74.852539	0.5	neutral-shape	2	green	4	195	False	False	correct_rejection	n/a
75.352539	0.5	neutral-shape	3	green	2	210	False	False	correct_rejection	n/a
75.852539	0.5	neutral-shape	4	green	3	225	False	False	correct_rejection	n/a
76.869141	0.5	constant	1	green	1	250	False	False	correct_rejection	n/a
77.352539	0.5	constant	2	green	1	230	False	False	correct_rejection	n/a
77.852539	0.5	constant	3	green	1	210	False	False	correct_rejection	n/a
78.352539	0.5	constant	4	green	1	190	False	False	correct_rejection	n/a
79.384766	0.5	constant	1	green	3	180	False	False	correct_rejection	n/a
79.869141	0.5	constant	2	green	3	195	False	False	correct_rejection	n/a
80.369141	0.5	constant	3	green	3	210	False	False	correct_rejection	n/a
