onset	duration	trial_type	image_n	colour	shape	orientation	catch_trial	catch_on	catch_outcome	response_time
33.786133	0.5	violation-colour	1	blue	1	0	False	False	correct_rejection	n/a
34.285156	0.5	violation-colour	2	blue	1	20	False	False	correct_rejection	n/a
34.785156	0.5	violation-colour	3	blue	1	40	False	False	correct_rejection	n/a
35.285156	0.5	violation-colour	4	green	1	60	False	False	correct_rejection	n/a
36.302734	0.5	constant	1	yellow	4	70	True	False	miss	n/a
36.801758	0.5	constant	2	yellow	4	55	True	True	miss	0.0
37.301758	0.5	constant	3	yellow	4	40	True	False	miss	n/a
37.801758	0.5	constant	4	yellow	4	25	True	False	miss	n/a
38.821289	0.5	constant	1	green	3	70	False	False	correct_rejection	n/a
39.318359	0.5	constant	2	green	3	55	False	False	correct_rejection	n/a
39.818359	0.5	constant	3	green	3	40	False	False	correct_rejection	n/a
40.318359	0.5	constant	4	green	3	25	False	False	correct_rejection	n/a
41.335938	0.5	constant	1	red	2	70	False	False	correct_rejection	n/a
41.834961	0.5	constant	2	red	2	55	False	False	correct_rejection	n/a
42.334961	0.5	constant	3	red	2	40	False	False	correct_rejection	n/a
42.834961	0.5	constant	4	red	2	25	False	False	correct_rejection	n/a
43.850586	0.5	neutral-colour	1	red	2	0	True	False	hit	n/a
44.334961	0.5	neutral-colour	2	blue	2	20	True	True	hit	0.500244351812
44.834961	0.5	neutral-colour	3	green	2	40	True	False	hit	n/a
45.334961	0.5	neutral-colour	4	yellow	2	60	True	False	hit	n/a
46.350586	0.5	constant	1	green	3	0	False	False	correct_rejection	n/a
46.834961	0.5	constant	2	green	3	20	False	False	correct_rejection	n/a
47.334961	0.5	constant	3	green	3	40	False	False	correct_rejection	n/a
47.834961	0.5	constant	4	green	3	60	False	False	correct_rejection	n/a
48.851562	0.5	constant	1	yellow	2	0	False	False	correct_rejection	n/a
49.351562	0.5	constant	2	yellow	2	20	False	False	correct_rejection	n/a
49.851562	0.5	constant	3	yellow	2	40	False	False	correct_rejection	n/a
50.351562	0.5	constant	4	yellow	2	60	False	False	correct_rejection	n/a
51.367188	0.5	neutral-shape	1	yellow	2	0	False	False	correct_rejection	n/a
51.851562	0.5	neutral-shape	2	yellow	4	20	False	False	correct_rejection	n/a
52.351562	0.5	neutral-shape	3	yellow	3	40	False	False	correct_rejection	n/a
52.851562	0.5	neutral-shape	4	yellow	2	60	False	False	correct_rejection	n/a
53.867188	0.5	neutral-shape	1	red	2	70	False	False	correct_rejection	n/a
54.351562	0.5	neutral-shape	2	red	4	55	False	False	correct_rejection	n/a
54.851562	0.5	neutral-shape	3	red	1	40	False	False	correct_rejection	n/a
55.351562	0.5	neutral-shape	4	red	4	25	False	False	correct_rejection	n/a
56.368164	0.5	constant	1	yellow	2	0	False	False	correct_rejection	n/a
56.851562	0.5	constant	2	yellow	2	20	False	False	correct_rejection	n/a
57.351562	0.5	constant	3	yellow	2	40	False	False	correct_rejection	n/a
57.851562	0.5	constant	4	yellow	2	60	False	False	correct_rejection	n/a
58.866211	0.5	constant	1	green	4	0	False	False	correct_rejection	n/a
59.351562	0.5	constant	2	green	4	20	False	False	correct_rejection	n/a
59.851562	0.5	constant	3	green	4	40	False	False	correct_rejection	n/a
60.351562	0.5	constant	4	green	4	60	False	False	correct_rejection	n/a
61.367188	0.5	constant	1	blue	3	0	False	False	correct_rejection	n/a
61.851562	0.5	constant	2	blue	3	20	False	False	correct_rejection	n/a
62.351562	0.5	constant	3	blue	3	40	False	False	correct_rejection	n/a
62.851562	0.5	constant	4	blue	3	60	False	False	correct_rejection	n/a
63.868164	0.5	constant	1	green	1	0	False	False	correct_rejection	n/a
64.351562	0.5	constant	2	green	1	20	False	False	correct_rejection	n/a
64.851562	0.5	constant	3	green	1	40	False	False	correct_rejection	n/a
65.351562	0.5	constant	4	green	1	60	False	False	correct_rejection	n/a
66.366211	0.5	neutral-colour	1	blue	4	70	True	False	hit	n/a
66.851562	0.5	neutral-colour	2	green	4	55	True	True	hit	0.633539865441
67.351562	0.5	neutral-colour	3	red	4	40	True	False	hit	n/a
67.851562	0.5	neutral-colour	4	green	4	25	True	False	hit	n/a
68.867188	0.5	constant	1	green	1	0	False	False	correct_rejection	n/a
69.350586	0.5	constant	2	green	1	20	False	False	correct_rejection	n/a
69.850586	0.5	constant	3	green	1	40	False	False	correct_rejection	n/a
70.350586	0.5	constant	4	green	1	60	False	False	correct_rejection	n/a
71.368164	0.5	neutral-shape	1	yellow	2	70	False	False	correct_rejection	n/a
71.867188	0.5	neutral-shape	2	yellow	3	55	False	False	correct_rejection	n/a
72.367188	0.5	neutral-shape	3	yellow	4	40	False	False	correct_rejection	n/a
72.867188	0.5	neutral-shape	4	yellow	1	25	False	False	correct_rejection	n/a
73.883789	0.5	violation-colour	1	blue	1	70	True	False	hit	n/a
74.367188	0.5	violation-colour	2	blue	1	55	True	True	hit	0.683534835046
74.867188	0.5	violation-colour	3	blue	1	40	True	False	hit	n/a
75.367188	0.5	violation-colour	4	red	1	25	True	False	hit	n/a
76.383789	0.5	constant	1	green	2	70	True	False	hit	n/a
76.867188	0.5	constant	2	green	2	55	True	True	hit	0.600191795053
77.367188	0.5	constant	3	green	2	40	True	False	hit	n/a
77.867188	0.5	constant	4	green	2	25	True	False	hit	n/a
78.884766	0.5	violation-shape	1	red	1	70	False	False	correct_rejection	n/a
79.383789	0.5	violation-shape	2	red	1	55	False	False	correct_rejection	n/a
79.883789	0.5	violation-shape	3	red	1	40	False	False	correct_rejection	n/a
80.383789	0.5	violation-shape	4	red	4	25	False	False	correct_rejection	n/a
81.400391	0.5	constant	1	red	1	0	False	False	correct_rejection	n/a
81.883789	0.5	constant	2	red	1	20	False	False	correct_rejection	n/a
82.383789	0.5	constant	3	red	1	40	False	False	correct_rejection	n/a
82.883789	0.5	constant	4	red	1	60	False	False	correct_rejection	n/a
83.899414	0.5	constant	1	red	1	70	False	False	correct_rejection	n/a
84.383789	0.5	constant	2	red	1	55	False	False	correct_rejection	n/a
84.883789	0.5	constant	3	red	1	40	False	False	correct_rejection	n/a
85.383789	0.5	constant	4	red	1	25	False	False	correct_rejection	n/a
86.400391	0.5	violation-shape	1	green	4	0	False	False	correct_rejection	n/a
86.883789	0.5	violation-shape	2	green	4	20	False	False	correct_rejection	n/a
87.383789	0.5	violation-shape	3	green	4	40	False	False	correct_rejection	n/a
87.883789	0.5	violation-shape	4	green	1	60	False	False	correct_rejection	n/a
88.899414	0.5	constant	1	red	2	70	False	False	correct_rejection	n/a
89.383789	0.5	constant	2	red	2	55	False	False	correct_rejection	n/a
89.883789	0.5	constant	3	red	2	40	False	False	correct_rejection	n/a
90.383789	0.5	constant	4	red	2	25	False	False	correct_rejection	n/a
91.398438	0.5	constant	1	red	4	70	True	False	hit	n/a
91.883789	0.5	constant	2	red	4	55	True	False	hit	n/a
92.383789	0.5	constant	3	red	4	40	True	True	hit	0.550145625488
92.883789	0.5	constant	4	red	4	25	True	False	hit	n/a
93.900391	0.5	violation-shape	1	red	2	70	False	False	correct_rejection	n/a
94.400391	0.5	violation-shape	2	red	2	55	False	False	correct_rejection	n/a
94.900391	0.5	violation-shape	3	red	2	40	False	False	correct_rejection	n/a
95.400391	0.5	violation-shape	4	red	3	25	False	False	correct_rejection	n/a
96.416016	0.5	neutral-colour	1	red	2	0	False	False	correct_rejection	n/a
96.900391	0.5	neutral-colour	2	blue	2	20	False	False	correct_rejection	n/a
97.400391	0.5	neutral-colour	3	green	2	40	False	False	correct_rejection	n/a
97.900391	0.5	neutral-colour	4	yellow	2	60	False	False	correct_rejection	n/a
98.916016	0.5	neutral-colour	1	blue	2	0	False	False	correct_rejection	n/a
99.400391	0.5	neutral-colour	2	yellow	2	20	False	False	correct_rejection	n/a
99.900391	0.5	neutral-colour	3	red	2	40	False	False	correct_rejection	n/a
100.400391	0.5	neutral-colour	4	blue	2	60	False	False	correct_rejection	n/a
101.416992	0.5	constant	1	red	4	0	False	False	correct_rejection	n/a
101.900391	0.5	constant	2	red	4	20	False	False	correct_rejection	n/a
102.400391	0.5	constant	3	red	4	40	False	False	correct_rejection	n/a
102.900391	0.5	constant	4	red	4	60	False	False	correct_rejection	n/a
103.916016	0.5	constant	1	red	3	70	False	False	correct_rejection	n/a
